household_id,state,year,daily_water_liters_per_person,diet_profile,laundry_per_week,showers_per_week,bottled_water_per_week
5614,Gujarat,2024,121,Vegetarian,2,2,0
5615,Gujarat,2024,177,Mixed,1,7,1
5616,Gujarat,2024,241,Mixed,0,10,1
5617,Gujarat,2024,137,Mixed,2,9,1
5618,Gujarat,2024,168,Mixed,3,8,1
5619,Gujarat,2024,173,Mixed,3,5,3
5620,Gujarat,2024,185,Vegetarian,2,3,2
5621,Gujarat,2024,138,Vegetarian,4,8,1
5622,Gujarat,2024,204,High Dairy,1,2,1
5623,Gujarat,2024,185,Vegetarian,4,9,0
5624,Gujarat,2024,198,Mixed,0,10,2
5625,Gujarat,2024,208,Mixed,1,7,2
5626,Gujarat,2024,183,Vegetarian,3,5,1
5627,Gujarat,2024,119,High Dairy,2,5,3
5628,Gujarat,2024,206,Mixed,3,5,2
5629,Gujarat,2024,165,High Meat,0,6,1
5630,Gujarat,2024,177,Vegetarian,3,3,1
5631,Gujarat,2024,179,High Meat,2,8,1
5632,Gujarat,2024,200,Vegetarian,2,7,1
5633,Gujarat,2024,167,Vegetarian,3,8,2
5634,Gujarat,2024,183,Mixed,2,4,0
5635,Gujarat,2024,104,High Meat,3,5,1
5636,Gujarat,2024,176,Vegetarian,1,2,0
5637,Gujarat,2024,202,Mixed,1,9,0
5638,Gujarat,2024,198,Mixed,6,8,1
5639,Gujarat,2024,157,High Dairy,4,6,3
5640,Gujarat,2024,185,High Meat,6,4,1
5641,Haryana,2024,178,High Meat,4,6,2
5642,Haryana,2024,223,High Dairy,4,4,3
5643,Haryana,2024,231,Vegetarian,2,4,0
5644,Haryana,2024,168,High Dairy,3,6,0
5645,Haryana,2024,149,Mixed,1,7,1
5646,Haryana,2024,178,Mixed,0,5,0
5647,Haryana,2024,176,High Meat,5,9,2
5648,Haryana,2024,125,Vegetarian,1,6,1
5649,Haryana,2024,112,Vegetarian,3,9,0
5650,Haryana,2024,144,Mixed,1,7,0
5651,Haryana,2024,156,High Meat,2,10,1
5652,Haryana,2024,131,High Meat,3,8,1
5653,Haryana,2024,170,High Dairy,0,10,0
5654,Haryana,2024,184,High Dairy,3,10,1
5655,Haryana,2024,231,Mixed,2,3,1
5656,Haryana,2024,209,Vegetarian,2,2,2
5657,Haryana,2024,158,Vegetarian,0,5,1
5658,Haryana,2024,198,Mixed,0,5,1
5659,Haryana,2024,143,Mixed,2,7,0
5660,Haryana,2024,207,Mixed,0,3,0
5661,Haryana,2024,145,Mixed,1,9,1
5662,Haryana,2024,154,High Meat,2,9,0
5663,Haryana,2024,180,Vegetarian,3,8,0
5664,Haryana,2024,182,Mixed,0,5,1
5665,Haryana,2024,287,High Meat,0,7,0
5666,Haryana,2024,142,Mixed,4,8,0
5667,Haryana,2024,142,Vegetarian,4,5,1
5668,Haryana,2024,149,Mixed,1,7,1
5669,Haryana,2024,187,Mixed,1,11,0
5670,Haryana,2024,183,Mixed,2,4,3
5671,Himachal Pradesh,2024,201,Vegetarian,3,9,4
5672,Himachal Pradesh,2024,158,Mixed,2,3,1
5673,Himachal Pradesh,2024,107,Vegetarian,1,8,1
5674,Himachal Pradesh,2024,96,Mixed,0,7,2
5675,Himachal Pradesh,2024,112,Mixed,1,3,3
5676,Himachal Pradesh,2024,174,High Meat,6,8,1
5677,Himachal Pradesh,2024,208,Mixed,1,12,1
5678,Himachal Pradesh,2024,187,Mixed,1,4,2
5679,Himachal Pradesh,2024,94,Vegetarian,2,5,3
5680,Himachal Pradesh,2024,125,Mixed,2,10,0
5681,Himachal Pradesh,2024,236,Mixed,4,8,1
5682,Himachal Pradesh,2024,129,High Dairy,1,3,1
5683,Himachal Pradesh,2024,129,Mixed,6,13,1
5684,Himachal Pradesh,2024,183,Mixed,2,11,0
5685,Himachal Pradesh,2024,190,Vegetarian,1,7,0
5686,Himachal Pradesh,2024,236,High Meat,3,9,2
5687,Himachal Pradesh,2024,206,Mixed,3,3,1
5688,Himachal Pradesh,2024,212,Mixed,3,7,0
5689,Himachal Pradesh,2024,163,Vegetarian,1,2,1
5690,Himachal Pradesh,2024,199,Vegetarian,3,9,0
5691,Himachal Pradesh,2024,183,Mixed,1,10,0
5692,Himachal Pradesh,2024,200,Mixed,1,8,0
5693,Himachal Pradesh,2024,187,Mixed,1,12,0
5694,Himachal Pradesh,2024,222,Mixed,1,3,1
5695,Himachal Pradesh,2024,93,High Dairy,1,7,2
5696,Himachal Pradesh,2024,194,Mixed,2,7,0
5697,Himachal Pradesh,2024,77,High Dairy,2,9,1
5698,Himachal Pradesh,2024,163,Mixed,1,6,1
5699,Himachal Pradesh,2024,187,Vegetarian,1,8,0
5700,Himachal Pradesh,2024,180,High Meat,5,11,2
5701,Jammu & Kashmir,2024,170,High Dairy,3,5,2
5702,Jammu & Kashmir,2024,184,Mixed,1,9,0
5703,Jammu & Kashmir,2024,225,Mixed,0,6,0
5704,Jammu & Kashmir,2024,139,High Meat,1,12,0
5705,Jammu & Kashmir,2024,186,High Meat,1,8,0
5706,Jammu & Kashmir,2024,144,Vegetarian,4,8,3
5707,Jammu & Kashmir,2024,215,Mixed,2,3,1
5708,Jammu & Kashmir,2024,159,Mixed,3,9,1
5709,Jammu & Kashmir,2024,241,High Dairy,2,6,0
5710,Jammu & Kashmir,2024,166,Vegetarian,1,3,0
5711,Jammu & Kashmir,2024,127,Vegetarian,2,9,3
5712,Jammu & Kashmir,2024,193,Vegetarian,1,7,1
5713,Jammu & Kashmir,2024,185,Vegetarian,4,4,1
5714,Jammu & Kashmir,2024,233,High Dairy,2,7,2
5715,Jammu & Kashmir,2024,169,Vegetarian,4,12,0
5716,Jammu & Kashmir,2024,201,High Meat,2,5,0
5717,Jammu & Kashmir,2024,230,Vegetarian,0,5,2
5718,Jammu & Kashmir,2024,248,Vegetarian,4,6,1
5719,Jammu & Kashmir,2024,223,Vegetarian,1,6,0
5720,Jammu & Kashmir,2024,160,Vegetarian,3,5,3
5721,Jammu & Kashmir,2024,190,Vegetarian,4,3,1
5722,Jammu & Kashmir,2024,232,Mixed,1,11,0
5723,Jammu & Kashmir,2024,148,Mixed,1,6,1
5724,Jammu & Kashmir,2024,146,High Meat,2,8,4
5725,Jammu & Kashmir,2024,175,High Dairy,2,8,0
5726,Jammu & Kashmir,2024,152,Mixed,0,8,2
5727,Jammu & Kashmir,2024,200,Vegetarian,1,5,1
5728,Jammu & Kashmir,2024,198,Mixed,3,6,0
5729,Jammu & Kashmir,2024,153,High Meat,0,8,2
5730,Jammu & Kashmir,2024,145,Vegetarian,1,11,0
5731,Jharkhand,2024,136,Vegetarian,1,4,1
5732,Jharkhand,2024,233,High Meat,5,7,1
5733,Jharkhand,2024,161,High Dairy,1,4,1
5734,Jharkhand,2024,232,Mixed,2,11,0
5735,Jharkhand,2024,161,Vegetarian,1,5,2
5736,Jharkhand,2024,170,High Meat,3,6,1
5737,Jharkhand,2024,239,Vegetarian,3,6,0
5738,Jharkhand,2024,173,High Meat,1,5,1
5739,Jharkhand,2024,205,Vegetarian,0,7,1
5740,Jharkhand,2024,183,Mixed,4,7,0
5741,Jharkhand,2024,189,Mixed,4,7,0
5742,Jharkhand,2024,112,High Dairy,1,6,2
5743,Jharkhand,2024,206,Mixed,1,6,1
5744,Jharkhand,2024,155,High Dairy,2,14,2
5745,Jharkhand,2024,198,Vegetarian,2,9,0
5746,Jharkhand,2024,224,Mixed,4,3,3
5747,Jharkhand,2024,170,High Dairy,2,8,2
5748,Jharkhand,2024,174,High Meat,1,3,0
5749,Jharkhand,2024,198,Vegetarian,5,4,1
5750,Jharkhand,2024,212,Mixed,1,5,0
5751,Jharkhand,2024,157,Mixed,5,8,0
5752,Jharkhand,2024,167,Mixed,6,6,0
5753,Jharkhand,2024,195,Mixed,1,4,2
5754,Jharkhand,2024,203,High Meat,3,4,1
5755,Jharkhand,2024,198,Mixed,1,7,2
5756,Jharkhand,2024,197,Vegetarian,3,8,0
5757,Jharkhand,2024,168,Mixed,1,2,0
5758,Jharkhand,2024,249,Mixed,1,9,2
5759,Jharkhand,2024,203,Vegetarian,3,5,2
5760,Jharkhand,2024,166,Vegetarian,4,7,0
5761,Karnataka,2024,186,Vegetarian,2,5,2
5762,Karnataka,2024,202,High Dairy,2,6,0
5763,Karnataka,2024,207,Vegetarian,2,6,0
5764,Karnataka,2024,179,Mixed,4,8,1
5765,Karnataka,2024,153,Mixed,1,3,0
5766,Karnataka,2024,169,Vegetarian,4,5,3
5767,Karnataka,2024,157,High Meat,2,6,1
5768,Karnataka,2024,194,Mixed,6,6,0
5769,Karnataka,2024,232,Vegetarian,1,3,3
5770,Karnataka,2024,263,High Dairy,2,11,0
5771,Karnataka,2024,199,Vegetarian,4,6,0
5772,Karnataka,2024,141,High Dairy,2,13,2
5773,Karnataka,2024,212,Vegetarian,4,8,0
5774,Karnataka,2024,211,Mixed,1,7,0
5775,Karnataka,2024,202,High Meat,4,6,2
5776,Karnataka,2024,174,Mixed,2,6,1
5777,Karnataka,2024,189,Vegetarian,0,14,0
5778,Karnataka,2024,164,Mixed,0,4,1
5779,Karnataka,2024,174,High Dairy,4,8,2
5780,Karnataka,2024,113,High Dairy,2,5,0
5781,Karnataka,2024,187,Mixed,2,6,2
5782,Karnataka,2024,201,Vegetarian,1,8,1
5783,Karnataka,2024,215,High Dairy,0,10,0
5784,Karnataka,2024,218,Vegetarian,0,10,0
5785,Karnataka,2024,166,Vegetarian,2,9,3
5786,Karnataka,2024,239,Mixed,1,6,1
5787,Karnataka,2024,129,Vegetarian,0,3,1
5788,Karnataka,2024,233,Vegetarian,5,7,1
5789,Karnataka,2024,174,Mixed,2,7,2
5790,Karnataka,2024,258,Mixed,5,5,0
5791,Kerala,2024,188,Vegetarian,2,11,0
5792,Kerala,2024,176,High Dairy,3,10,0
5793,Kerala,2024,235,High Dairy,2,8,1
5794,Kerala,2024,120,Mixed,2,4,0
5795,Kerala,2024,213,Mixed,2,12,0
5796,Kerala,2024,198,Mixed,1,8,0
5797,Kerala,2024,200,Mixed,2,11,1
5798,Kerala,2024,142,Vegetarian,4,10,2
5799,Kerala,2024,214,Mixed,0,8,0
5800,Kerala,2024,200,Vegetarian,0,2,2
5801,Kerala,2024,223,Mixed,2,11,1
5802,Kerala,2024,190,Mixed,1,8,1
5803,Kerala,2024,153,High Dairy,1,5,0
5804,Kerala,2024,192,Vegetarian,4,9,1
5805,Kerala,2024,143,Vegetarian,1,6,0
5806,Kerala,2024,129,Vegetarian,1,8,0
5807,Kerala,2024,160,Vegetarian,2,7,2
5808,Kerala,2024,157,Vegetarian,2,5,0
5809,Kerala,2024,207,Vegetarian,2,6,0
5810,Kerala,2024,217,Mixed,1,6,3
5811,Kerala,2024,267,High Dairy,2,4,2
5812,Kerala,2024,203,Mixed,2,3,0
5813,Kerala,2024,223,Mixed,3,5,1
5814,Kerala,2024,174,High Meat,1,4,1
5815,Kerala,2024,185,Vegetarian,2,6,2
5816,Kerala,2024,251,High Meat,2,8,0
5817,Kerala,2024,147,Mixed,0,5,1
5818,Kerala,2024,161,Vegetarian,1,6,1
5819,Kerala,2024,169,Mixed,1,8,2
5820,Kerala,2024,163,High Dairy,2,5,4
5821,Madhya Pradesh,2024,102,Vegetarian,3,10,1
5822,Madhya Pradesh,2024,214,High Dairy,1,6,1
5823,Madhya Pradesh,2024,175,Vegetarian,0,6,0
5824,Madhya Pradesh,2024,180,Mixed,1,5,0
5825,Madhya Pradesh,2024,111,Vegetarian,3,6,0
5826,Madhya Pradesh,2024,158,Mixed,2,15,1
5827,Madhya Pradesh,2024,243,Mixed,1,6,1
5828,Madhya Pradesh,2024,156,Vegetarian,0,6,1
5829,Madhya Pradesh,2024,211,Vegetarian,4,5,1
5830,Madhya Pradesh,2024,200,Vegetarian,3,5,2
5831,Madhya Pradesh,2024,193,High Dairy,3,4,0
5832,Madhya Pradesh,2024,197,Mixed,1,7,1
5833,Madhya Pradesh,2024,161,High Meat,4,5,0
5834,Madhya Pradesh,2024,190,Mixed,3,6,0
5835,Madhya Pradesh,2024,158,Mixed,2,6,2
5836,Madhya Pradesh,2024,178,Vegetarian,1,7,1
5837,Madhya Pradesh,2024,118,Mixed,4,3,0
5838,Madhya Pradesh,2024,186,Vegetarian,1,9,0
5839,Madhya Pradesh,2024,104,Mixed,2,9,1
5840,Madhya Pradesh,2024,125,Mixed,1,7,2
5841,Madhya Pradesh,2024,210,Mixed,1,5,2
5842,Madhya Pradesh,2024,198,Vegetarian,4,8,0
5843,Madhya Pradesh,2024,248,High Dairy,0,7,1
5844,Madhya Pradesh,2024,230,Vegetarian,1,5,0
5845,Madhya Pradesh,2024,88,Mixed,1,4,0
5846,Madhya Pradesh,2024,190,Mixed,3,9,1
5847,Madhya Pradesh,2024,251,Mixed,0,11,3
5848,Madhya Pradesh,2024,254,Mixed,3,4,3
5849,Madhya Pradesh,2024,182,Mixed,4,11,1
5850,Madhya Pradesh,2024,176,Vegetarian,4,10,2
5851,Maharashtra,2024,109,Mixed,0,4,1
5852,Maharashtra,2024,207,Mixed,1,9,1
5853,Maharashtra,2024,220,High Dairy,4,9,2
5854,Maharashtra,2024,163,Mixed,2,13,1
5855,Maharashtra,2024,167,Vegetarian,2,9,2
5856,Maharashtra,2024,143,Mixed,0,6,0
5857,Maharashtra,2024,234,Vegetarian,0,6,0
5858,Maharashtra,2024,166,Mixed,4,3,3
5859,Maharashtra,2024,192,Mixed,1,5,0
5860,Maharashtra,2024,153,Vegetarian,2,5,3
5861,Maharashtra,2024,213,Vegetarian,1,3,1
5862,Maharashtra,2024,126,High Meat,1,3,1
5863,Maharashtra,2024,189,Mixed,3,5,1
5864,Maharashtra,2024,195,Vegetarian,1,6,1
5865,Maharashtra,2024,148,Mixed,1,8,2
5866,Maharashtra,2024,174,Mixed,1,11,3
5867,Maharashtra,2024,235,Vegetarian,3,12,0
5868,Maharashtra,2024,234,Mixed,0,7,2
5869,Maharashtra,2024,183,Mixed,4,8,0
5870,Maharashtra,2024,210,Vegetarian,0,11,2
5871,Maharashtra,2024,169,Vegetarian,4,13,1
5872,Maharashtra,2024,189,Vegetarian,3,8,1
5873,Maharashtra,2024,151,High Dairy,3,5,1
5874,Maharashtra,2024,220,Vegetarian,2,2,1
5875,Maharashtra,2024,155,Vegetarian,3,3,1
5876,Maharashtra,2024,261,Vegetarian,5,8,1
5877,Maharashtra,2024,165,Vegetarian,2,10,3
5878,Maharashtra,2024,200,Mixed,3,11,3
5879,Maharashtra,2024,180,Vegetarian,2,8,1
5880,Maharashtra,2024,162,Mixed,2,10,3
5881,Manipur,2024,178,Mixed,3,4,0
5882,Manipur,2024,213,High Dairy,4,5,2
5883,Manipur,2024,194,High Meat,2,6,1
5884,Manipur,2024,227,Mixed,1,7,0
5885,Manipur,2024,160,Vegetarian,2,6,0
5886,Manipur,2024,184,High Meat,3,8,1
5887,Manipur,2024,187,High Meat,3,10,1
5888,Manipur,2024,177,Vegetarian,0,7,0
5889,Manipur,2024,212,Mixed,2,8,1
5890,Manipur,2024,129,Mixed,1,8,2
5891,Manipur,2024,219,Vegetarian,1,7,0
5892,Manipur,2024,197,Vegetarian,1,6,4
5893,Manipur,2024,145,High Dairy,2,11,0
5894,Manipur,2024,185,Mixed,3,5,0
5895,Manipur,2024,180,High Dairy,1,6,1
5896,Manipur,2024,168,High Meat,2,3,0
5897,Manipur,2024,147,High Dairy,2,5,2
5898,Manipur,2024,203,High Meat,2,7,2
5899,Manipur,2024,246,Vegetarian,1,6,2
5900,Manipur,2024,140,Vegetarian,2,5,1
5901,Manipur,2024,172,High Meat,2,4,2
5902,Manipur,2024,135,High Meat,3,9,1
5903,Manipur,2024,75,Vegetarian,2,3,4
5904,Manipur,2024,118,Mixed,2,4,0
5905,Manipur,2024,176,Mixed,1,10,0
5906,Manipur,2024,103,Vegetarian,0,2,2
5907,Manipur,2024,122,Mixed,1,9,3
5908,Manipur,2024,202,Mixed,1,12,1
5909,Manipur,2024,194,High Dairy,2,4,0
5910,Manipur,2024,193,Mixed,2,9,0
5911,Meghalaya,2024,220,High Meat,2,7,2
5912,Meghalaya,2024,116,Vegetarian,1,3,0
5913,Meghalaya,2024,175,Mixed,3,3,2
5914,Meghalaya,2024,179,Mixed,6,8,1
5915,Meghalaya,2024,124,Vegetarian,1,9,0
5916,Meghalaya,2024,121,Mixed,4,12,2
5917,Meghalaya,2024,245,Vegetarian,3,6,0
5918,Meghalaya,2024,198,Vegetarian,5,8,2
5919,Meghalaya,2024,207,Mixed,3,5,0
5920,Meghalaya,2024,193,High Dairy,2,9,1
5921,Meghalaya,2024,163,Vegetarian,1,4,0
5922,Meghalaya,2024,157,Mixed,1,4,0
5923,Meghalaya,2024,204,High Dairy,2,6,0
5924,Meghalaya,2024,203,Vegetarian,3,6,0
5925,Meghalaya,2024,174,Mixed,3,6,0
5926,Meghalaya,2024,204,Vegetarian,3,12,0
5927,Meghalaya,2024,213,Vegetarian,4,12,1
5928,Meghalaya,2024,140,Mixed,1,8,1
5929,Meghalaya,2024,177,High Dairy,0,7,0
5930,Meghalaya,2024,193,Mixed,2,16,3
5931,Meghalaya,2024,152,Vegetarian,1,9,1
5932,Meghalaya,2024,95,High Dairy,3,8,0
5933,Meghalaya,2024,198,High Dairy,3,10,0
5934,Meghalaya,2024,241,High Meat,2,5,1
5935,Meghalaya,2024,146,Mixed,4,15,0
5936,Meghalaya,2024,185,Mixed,0,5,1
5937,Meghalaya,2024,164,Mixed,5,8,0
5938,Meghalaya,2024,244,High Dairy,1,7,1
5939,Meghalaya,2024,155,Mixed,4,8,1
5940,Meghalaya,2024,179,Mixed,2,7,2
5941,Mizoram,2024,225,Mixed,3,7,0
5942,Mizoram,2024,262,Vegetarian,1,9,1
5943,Mizoram,2024,177,High Dairy,4,5,1
5944,Mizoram,2024,151,Vegetarian,0,5,1
5945,Mizoram,2024,217,Vegetarian,1,7,1
5946,Mizoram,2024,120,Vegetarian,2,5,1
5947,Mizoram,2024,218,Mixed,1,4,2
5948,Mizoram,2024,191,Mixed,1,9,0
5949,Mizoram,2024,182,High Meat,1,7,0
5950,Mizoram,2024,134,Vegetarian,3,5,0
5951,Mizoram,2024,160,High Dairy,1,8,0
5952,Mizoram,2024,130,Vegetarian,3,3,0
5953,Mizoram,2024,197,Mixed,1,7,0
5954,Mizoram,2024,106,Mixed,2,9,2
5955,Mizoram,2024,183,Vegetarian,4,10,1
5956,Mizoram,2024,190,Mixed,4,14,3
5957,Mizoram,2024,238,Vegetarian,1,5,0
5958,Mizoram,2024,206,Mixed,2,7,0
5959,Mizoram,2024,237,Vegetarian,2,9,1
5960,Mizoram,2024,127,Vegetarian,0,11,0
5961,Mizoram,2024,166,Vegetarian,2,8,2
5962,Mizoram,2024,159,Vegetarian,6,9,1
5963,Mizoram,2024,220,High Meat,3,4,0
5964,Mizoram,2024,287,Vegetarian,1,10,0
5965,Mizoram,2024,205,High Meat,1,5,2
5966,Mizoram,2024,192,Mixed,3,11,1
5967,Mizoram,2024,153,Mixed,1,3,2
5968,Mizoram,2024,198,Vegetarian,1,3,2
5969,Mizoram,2024,151,High Dairy,3,9,0
5970,Mizoram,2024,136,Vegetarian,0,5,1
5971,Nagaland,2024,127,Vegetarian,2,4,0
5972,Nagaland,2024,155,Mixed,1,8,1
5973,Nagaland,2024,158,Vegetarian,3,10,0
5974,Nagaland,2024,162,Vegetarian,2,8,1
5975,Nagaland,2024,203,Mixed,4,10,0
5976,Nagaland,2024,178,Mixed,0,9,0
5977,Nagaland,2024,208,Vegetarian,1,7,1
5978,Nagaland,2024,173,High Meat,3,4,1
5979,Nagaland,2024,151,Vegetarian,1,3,1
5980,Nagaland,2024,148,Vegetarian,3,9,1
5981,Nagaland,2024,267,Mixed,2,6,1
5982,Nagaland,2024,167,Vegetarian,3,7,0
5983,Nagaland,2024,168,Mixed,1,8,4
5984,Nagaland,2024,139,Mixed,2,8,1
5985,Nagaland,2024,161,High Meat,2,6,5
5986,Nagaland,2024,164,High Meat,0,8,2
5987,Nagaland,2024,169,High Dairy,3,5,3
5988,Nagaland,2024,143,Mixed,2,5,2
5989,Nagaland,2024,202,Vegetarian,2,7,1
5990,Nagaland,2024,157,Mixed,4,4,1
5991,Nagaland,2024,185,High Meat,0,5,2
5992,Nagaland,2024,157,Vegetarian,5,4,1
5993,Nagaland,2024,186,High Meat,1,5,0
5994,Nagaland,2024,208,Mixed,0,9,0
5995,Nagaland,2024,227,Vegetarian,3,7,0
5996,Nagaland,2024,191,Vegetarian,1,7,0
5997,Nagaland,2024,193,High Dairy,4,7,0
5998,Nagaland,2024,211,High Meat,2,7,0
5999,Nagaland,2024,185,Mixed,4,4,0
6000,Nagaland,2024,220,Vegetarian,2,7,1
6001,Odisha,2024,146,Vegetarian,2,9,4
6002,Odisha,2024,127,High Dairy,2,4,0
6003,Odisha,2024,197,Mixed,3,5,1
6004,Odisha,2024,236,High Meat,1,5,2
6005,Odisha,2024,219,Mixed,4,7,0
6006,Odisha,2024,189,Vegetarian,2,12,0
6007,Odisha,2024,119,Mixed,1,3,2
6008,Odisha,2024,210,Mixed,1,10,2
6009,Odisha,2024,181,Mixed,0,3,2
6010,Odisha,2024,257,Vegetarian,4,6,3
6011,Odisha,2024,172,Vegetarian,6,6,1
6012,Odisha,2024,151,Vegetarian,0,6,0
6013,Odisha,2024,218,Mixed,1,3,0
6014,Odisha,2024,188,High Meat,2,9,2
6015,Odisha,2024,150,Mixed,3,3,1
6016,Odisha,2024,286,Vegetarian,3,10,0
6017,Odisha,2024,193,Mixed,3,6,1
6018,Odisha,2024,165,Vegetarian,1,9,1
6019,Odisha,2024,167,Mixed,3,7,0
6020,Odisha,2024,214,High Meat,3,5,1
6021,Odisha,2024,168,High Meat,7,8,0
6022,Odisha,2024,291,Mixed,4,10,1
6023,Odisha,2024,192,Mixed,0,4,1
6024,Odisha,2024,231,Vegetarian,4,6,1
6025,Odisha,2024,119,Vegetarian,0,12,3
6026,Odisha,2024,229,Vegetarian,2,5,0
6027,Odisha,2024,231,Mixed,0,6,1
6028,Odisha,2024,115,Vegetarian,3,5,0
6029,Odisha,2024,215,Mixed,2,10,0
6030,Odisha,2024,202,Mixed,1,4,0
6031,Punjab,2024,196,Mixed,5,3,1
6032,Punjab,2024,194,Mixed,2,5,0
6033,Punjab,2024,145,Vegetarian,1,4,1
6034,Punjab,2024,188,Vegetarian,4,6,1
6035,Punjab,2024,253,Mixed,5,10,2
6036,Punjab,2024,179,Vegetarian,1,5,1
6037,Punjab,2024,134,Mixed,3,7,3
6038,Punjab,2024,106,Vegetarian,3,6,1
6039,Punjab,2024,268,Mixed,1,6,1
6040,Punjab,2024,201,Mixed,1,7,0
6041,Punjab,2024,101,Vegetarian,4,9,2
6042,Punjab,2024,35,Mixed,2,9,0
6043,Punjab,2024,182,Mixed,1,5,0
6044,Punjab,2024,224,High Dairy,0,13,0
6045,Punjab,2024,204,Vegetarian,4,1,0
6046,Punjab,2024,129,Mixed,0,6,3
6047,Punjab,2024,162,Vegetarian,3,6,0
6048,Punjab,2024,247,Vegetarian,2,10,1
6049,Punjab,2024,185,Mixed,0,7,2
6050,Punjab,2024,209,Vegetarian,3,4,0
6051,Punjab,2024,132,Mixed,0,6,1
6052,Punjab,2024,156,Vegetarian,4,3,0
6053,Punjab,2024,218,Vegetarian,1,6,0
6054,Punjab,2024,252,Mixed,3,7,0
6055,Punjab,2024,219,Vegetarian,3,3,0
6056,Punjab,2024,215,High Dairy,1,6,1
6057,Punjab,2024,124,High Dairy,7,6,2
6058,Punjab,2024,171,Mixed,1,5,0
6059,Punjab,2024,222,High Dairy,1,13,0
6060,Punjab,2024,217,Vegetarian,2,6,4
6061,Rajasthan,2024,147,Mixed,4,8,0
6062,Rajasthan,2024,127,Vegetarian,0,5,2
6063,Rajasthan,2024,199,Mixed,1,7,0
6064,Rajasthan,2024,231,Vegetarian,2,7,1
6065,Rajasthan,2024,211,Vegetarian,1,6,3
6066,Rajasthan,2024,106,High Meat,1,8,1
6067,Rajasthan,2024,142,High Meat,5,9,1
6068,Rajasthan,2024,241,Mixed,2,5,1
6069,Rajasthan,2024,169,Mixed,2,6,0
6070,Rajasthan,2024,120,Mixed,0,6,3
6071,Rajasthan,2024,160,High Meat,1,5,2
6072,Rajasthan,2024,151,Vegetarian,1,8,0
6073,Rajasthan,2024,216,High Dairy,0,6,1
6074,Rajasthan,2024,140,High Meat,2,7,0
6075,Rajasthan,2024,286,Vegetarian,1,5,1
6076,Rajasthan,2024,139,Mixed,4,7,2
6077,Rajasthan,2024,212,Vegetarian,3,4,1
6078,Rajasthan,2024,193,High Dairy,1,11,1
6079,Rajasthan,2024,147,Mixed,0,4,1
6080,Rajasthan,2024,165,Mixed,3,9,2
6081,Rajasthan,2024,143,Mixed,3,6,2
6082,Rajasthan,2024,184,Vegetarian,0,8,0
6083,Rajasthan,2024,208,Mixed,1,8,0
6084,Rajasthan,2024,207,Mixed,4,3,2
6085,Rajasthan,2024,220,High Meat,0,6,1
6086,Rajasthan,2024,122,Mixed,4,8,0
6087,Rajasthan,2024,267,Mixed,2,6,1
6088,Rajasthan,2024,156,Vegetarian,1,6,0
6089,Rajasthan,2024,190,Mixed,2,3,0
6090,Rajasthan,2024,186,Vegetarian,2,3,1
6091,Sikkim,2024,235,Mixed,3,7,1
6092,Sikkim,2024,223,Mixed,2,10,0
6093,Sikkim,2024,220,Mixed,1,12,0
6094,Sikkim,2024,168,Vegetarian,3,4,1
6095,Sikkim,2024,191,Mixed,0,7,0
6096,Sikkim,2024,220,High Meat,2,9,0
6097,Sikkim,2024,211,Vegetarian,0,6,2
6098,Sikkim,2024,139,Mixed,3,1,1
6099,Sikkim,2024,136,Vegetarian,4,10,2
6100,Sikkim,2024,191,Mixed,4,6,2
6101,Sikkim,2024,167,Mixed,2,4,1
6102,Sikkim,2024,212,Mixed,3,7,0
6103,Sikkim,2024,195,Mixed,1,10,2
6104,Sikkim,2024,292,Vegetarian,2,6,0
6105,Sikkim,2024,210,Vegetarian,1,7,0
6106,Sikkim,2024,191,High Dairy,1,8,0
6107,Sikkim,2024,211,Mixed,0,6,0
6108,Sikkim,2024,210,Vegetarian,3,6,0
6109,Sikkim,2024,137,Vegetarian,0,6,2
6110,Sikkim,2024,132,Mixed,1,7,1
6111,Sikkim,2024,141,High Dairy,0,11,0
6112,Sikkim,2024,167,High Meat,2,13,0
6113,Sikkim,2024,142,High Meat,6,8,1
6114,Sikkim,2024,159,Mixed,3,6,2
6115,Sikkim,2024,247,Vegetarian,2,10,3
6116,Sikkim,2024,203,Mixed,2,8,2
6117,Sikkim,2024,98,Vegetarian,4,5,2
6118,Sikkim,2024,226,Mixed,2,6,0
6119,Sikkim,2024,285,Vegetarian,1,4,2
6120,Sikkim,2024,141,Mixed,1,10,0
6121,Tamil Nadu,2024,176,Mixed,1,6,0
6122,Tamil Nadu,2024,143,High Dairy,3,9,0
6123,Tamil Nadu,2024,153,Mixed,2,9,4
6124,Tamil Nadu,2024,188,Mixed,1,6,1
6125,Tamil Nadu,2024,237,Mixed,1,10,1
6126,Tamil Nadu,2024,167,High Dairy,3,8,0
6127,Tamil Nadu,2024,223,Mixed,4,7,0
6128,Tamil Nadu,2024,217,Mixed,1,7,0
6129,Tamil Nadu,2024,158,Mixed,2,14,2
6130,Tamil Nadu,2024,148,Mixed,1,4,0
6131,Tamil Nadu,2024,238,Vegetarian,4,5,0
6132,Tamil Nadu,2024,169,Vegetarian,1,6,2
6133,Tamil Nadu,2024,201,High Meat,1,9,0
6134,Tamil Nadu,2024,31,Mixed,2,7,3
6135,Tamil Nadu,2024,124,Mixed,3,5,1
6136,Tamil Nadu,2024,200,Vegetarian,0,7,1
6137,Tamil Nadu,2024,87,Vegetarian,2,4,2
