state,crop,year,water_m3_per_ton
Kerala,Maize,2022,788.6
Kerala,Maize,2023,817.6
Kerala,Maize,2024,1097.9
Kerala,Maize,2025,826.0
Kerala,Sugarcane,2010,13026.5
Kerala,Sugarcane,2011,15704.6
Kerala,Sugarcane,2012,13517.8
Kerala,Sugarcane,2013,16825.7
Kerala,Sugarcane,2014,16149.1
Kerala,Sugarcane,2015,13597.8
Kerala,Sugarcane,2016,15069.2
Kerala,Sugarcane,2017,16036.7
Kerala,Sugarcane,2018,12792.8
Kerala,Sugarcane,2019,11941.6
Kerala,Sugarcane,2020,13824.0
Kerala,Sugarcane,2021,17575.9
Kerala,Sugarcane,2022,15205.8
Kerala,Sugarcane,2023,12202.0
Kerala,Sugarcane,2024,16009.2
Kerala,Sugarcane,2025,18522.8
Kerala,Cotton,2010,7170.9
Kerala,Cotton,2011,6186.6
Kerala,Cotton,2012,6409.0
Kerala,Cotton,2013,7288.1
Kerala,Cotton,2014,6370.7
Kerala,Cotton,2015,6024.7
Kerala,Cotton,2016,8531.3
Kerala,Cotton,2017,6497.4
Kerala,Cotton,2018,9303.4
Kerala,Cotton,2019,7817.3
Kerala,Cotton,2020,7062.2
Kerala,Cotton,2021,6602.7
Kerala,Cotton,2022,7607.9
Kerala,Cotton,2023,6045.9
Kerala,Cotton,2024,6520.7
Kerala,Cotton,2025,6252.5
Kerala,Pulses,2010,1174.0
Kerala,Pulses,2011,1201.1
Kerala,Pulses,2012,1223.9
Kerala,Pulses,2013,1217.0
Kerala,Pulses,2014,1330.1
Kerala,Pulses,2015,1048.1
Kerala,Pulses,2016,1212.4
Kerala,Pulses,2017,1526.1
Kerala,Pulses,2018,1025.9
Kerala,Pulses,2019,1450.5
Kerala,Pulses,2020,1173.7
Kerala,Pulses,2021,1093.8
Kerala,Pulses,2022,1066.8
Kerala,Pulses,2023,1289.6
Kerala,Pulses,2024,1096.0
Kerala,Pulses,2025,1074.5
Kerala,Soybean,2010,882.1
Kerala,Soybean,2011,1076.6
Kerala,Soybean,2012,946.2
Kerala,Soybean,2013,879.6
Kerala,Soybean,2014,983.2
Kerala,Soybean,2015,1045.6
Kerala,Soybean,2016,1056.4
Kerala,Soybean,2017,1067.5
Kerala,Soybean,2018,949.1
Kerala,Soybean,2019,1007.6
Kerala,Soybean,2020,849.3
Kerala,Soybean,2021,906.6
Kerala,Soybean,2022,1165.0
Kerala,Soybean,2023,958.1
Kerala,Soybean,2024,1103.4
Kerala,Soybean,2025,937.2
Kerala,Potato,2010,485.1
Kerala,Potato,2011,472.2
Kerala,Potato,2012,497.7
Kerala,Potato,2013,459.2
Kerala,Potato,2014,577.9
Kerala,Potato,2015,470.4
Kerala,Potato,2016,591.0
Kerala,Potato,2017,453.9
Kerala,Potato,2018,388.2
Kerala,Potato,2019,445.7
Kerala,Potato,2020,578.2
Kerala,Potato,2021,502.9
Kerala,Potato,2022,565.8
Kerala,Potato,2023,478.8
Kerala,Potato,2024,524.3
Kerala,Potato,2025,539.5
Kerala,Tea,2010,5540.5
Kerala,Tea,2011,6144.7
Kerala,Tea,2012,6644.1
Kerala,Tea,2013,6170.4
Kerala,Tea,2014,5684.3
Kerala,Tea,2015,7280.4
Kerala,Tea,2016,5692.8
Kerala,Tea,2017,5829.9
Kerala,Tea,2018,6287.5
Kerala,Tea,2019,6422.3
Kerala,Tea,2020,5973.9
Kerala,Tea,2021,5375.0
Kerala,Tea,2022,6913.0
Kerala,Tea,2023,5206.0
Kerala,Tea,2024,5950.9
Kerala,Tea,2025,5902.5
Kerala,Groundnut,2010,2179.7
Kerala,Groundnut,2011,1699.3
Kerala,Groundnut,2012,1875.7
Kerala,Groundnut,2013,2361.0
Kerala,Groundnut,2014,1653.6
Kerala,Groundnut,2015,2301.7
Kerala,Groundnut,2016,2243.9
Kerala,Groundnut,2017,1662.4
Kerala,Groundnut,2018,2216.0
Kerala,Groundnut,2019,1676.7
Kerala,Groundnut,2020,2289.0
Kerala,Groundnut,2021,1810.2
Kerala,Groundnut,2022,1886.5
Kerala,Groundnut,2023,1601.4
Kerala,Groundnut,2024,1836.7
Kerala,Groundnut,2025,2032.4
Madhya Pradesh,Rice,2010,2697.4
Madhya Pradesh,Rice,2011,2774.8
Madhya Pradesh,Rice,2012,1927.8
Madhya Pradesh,Rice,2013,2642.5
Madhya Pradesh,Rice,2014,2644.4
Madhya Pradesh,Rice,2015,2461.6
Madhya Pradesh,Rice,2016,2678.7
Madhya Pradesh,Rice,2017,2222.1
Madhya Pradesh,Rice,2018,2583.6
Madhya Pradesh,Rice,2019,2747.2
Madhya Pradesh,Rice,2020,1944.6
Madhya Pradesh,Rice,2021,2914.5
Madhya Pradesh,Rice,2022,2201.1
Madhya Pradesh,Rice,2023,2221.2
Madhya Pradesh,Rice,2024,2549.2
Madhya Pradesh,Rice,2025,2058.4
Madhya Pradesh,Wheat,2010,1548.2
Madhya Pradesh,Wheat,2011,1608.4
Madhya Pradesh,Wheat,2012,1660.1
Madhya Pradesh,Wheat,2013,1716.9
Madhya Pradesh,Wheat,2014,1354.1
Madhya Pradesh,Wheat,2015,1702.4
Madhya Pradesh,Wheat,2016,1303.8
Madhya Pradesh,Wheat,2017,1297.6
Madhya Pradesh,Wheat,2018,1203.5
Madhya Pradesh,Wheat,2019,1252.4
Madhya Pradesh,Wheat,2020,1464.7
Madhya Pradesh,Wheat,2021,1587.3
Madhya Pradesh,Wheat,2022,1114.4
Madhya Pradesh,Wheat,2023,1616.4
Madhya Pradesh,Wheat,2024,1359.9
Madhya Pradesh,Wheat,2025,1522.1
Madhya Pradesh,Maize,2010,916.8
Madhya Pradesh,Maize,2011,1072.0
Madhya Pradesh,Maize,2012,931.2
Madhya Pradesh,Maize,2013,1073.2
Madhya Pradesh,Maize,2014,820.8
Madhya Pradesh,Maize,2015,877.5
Madhya Pradesh,Maize,2016,767.1
Madhya Pradesh,Maize,2017,795.6
Madhya Pradesh,Maize,2018,805.4
Madhya Pradesh,Maize,2019,646.1
Madhya Pradesh,Maize,2020,881.4
Madhya Pradesh,Maize,2021,835.1
Madhya Pradesh,Maize,2022,978.9
Madhya Pradesh,Maize,2023,883.6
Madhya Pradesh,Maize,2024,1069.7
Madhya Pradesh,Maize,2025,784.5
Madhya Pradesh,Sugarcane,2010,14978.3
Madhya Pradesh,Sugarcane,2011,13338.3
Madhya Pradesh,Sugarcane,2012,12938.0
Madhya Pradesh,Sugarcane,2013,13211.2
Madhya Pradesh,Sugarcane,2014,13895.9
Madhya Pradesh,Sugarcane,2015,12993.1
Madhya Pradesh,Sugarcane,2016,11386.8
Madhya Pradesh,Sugarcane,2017,13835.0
Madhya Pradesh,Sugarcane,2018,13683.9
Madhya Pradesh,Sugarcane,2019,13958.9
Madhya Pradesh,Sugarcane,2020,15500.9
Madhya Pradesh,Sugarcane,2021,16721.1
Madhya Pradesh,Sugarcane,2022,16846.2
Madhya Pradesh,Sugarcane,2023,15740.7
Madhya Pradesh,Sugarcane,2024,13490.4
Madhya Pradesh,Sugarcane,2025,14074.3
Madhya Pradesh,Cotton,2010,8520.2
Madhya Pradesh,Cotton,2011,6340.0
Madhya Pradesh,Cotton,2012,6239.1
Madhya Pradesh,Cotton,2013,6704.1
Madhya Pradesh,Cotton,2014,7993.9
Madhya Pradesh,Cotton,2015,7169.4
Madhya Pradesh,Cotton,2016,7244.6
Madhya Pradesh,Cotton,2017,6693.4
Madhya Pradesh,Cotton,2018,7606.5
Madhya Pradesh,Cotton,2019,6228.0
Madhya Pradesh,Cotton,2020,8359.1
Madhya Pradesh,Cotton,2021,6028.3
Madhya Pradesh,Cotton,2022,6769.2
Madhya Pradesh,Cotton,2023,6323.1
Madhya Pradesh,Cotton,2024,5750.7
Madhya Pradesh,Cotton,2025,8082.8
Madhya Pradesh,Pulses,2010,1102.1
Madhya Pradesh,Pulses,2011,1114.5
Madhya Pradesh,Pulses,2012,1294.7
Madhya Pradesh,Pulses,2013,1495.1
Madhya Pradesh,Pulses,2014,1236.9
Madhya Pradesh,Pulses,2015,1186.8
Madhya Pradesh,Pulses,2016,1407.4
Madhya Pradesh,Pulses,2017,1225.2
Madhya Pradesh,Pulses,2018,1119.4
Madhya Pradesh,Pulses,2019,1304.4
Madhya Pradesh,Pulses,2020,1285.5
Madhya Pradesh,Pulses,2021,1397.1
Madhya Pradesh,Pulses,2022,1353.4
Madhya Pradesh,Pulses,2023,1202.3
Madhya Pradesh,Pulses,2024,942.3
Madhya Pradesh,Pulses,2025,1044.6
Madhya Pradesh,Soybean,2010,923.5
Madhya Pradesh,Soybean,2011,1130.1
Madhya Pradesh,Soybean,2012,1010.7
Madhya Pradesh,Soybean,2013,955.8
Madhya Pradesh,Soybean,2014,910.9
Madhya Pradesh,Soybean,2015,732.0
Madhya Pradesh,Soybean,2016,922.8
Madhya Pradesh,Soybean,2017,983.6
Madhya Pradesh,Soybean,2018,1074.2
Madhya Pradesh,Soybean,2019,786.0
Madhya Pradesh,Soybean,2020,935.2
Madhya Pradesh,Soybean,2021,960.9
Madhya Pradesh,Soybean,2022,868.9
Madhya Pradesh,Soybean,2023,961.3
Madhya Pradesh,Soybean,2024,1081.9
Madhya Pradesh,Soybean,2025,1064.1
Madhya Pradesh,Potato,2010,471.4
Madhya Pradesh,Potato,2011,556.8
Madhya Pradesh,Potato,2012,437.6
Madhya Pradesh,Potato,2013,453.2
Madhya Pradesh,Potato,2014,456.7
Madhya Pradesh,Potato,2015,486.7
Madhya Pradesh,Potato,2016,465.8
Madhya Pradesh,Potato,2017,449.0
Madhya Pradesh,Potato,2018,616.2
Madhya Pradesh,Potato,2019,546.8
Madhya Pradesh,Potato,2020,489.8
Madhya Pradesh,Potato,2021,498.0
Madhya Pradesh,Potato,2022,424.5
Madhya Pradesh,Potato,2023,592.6
Madhya Pradesh,Potato,2024,585.5
Madhya Pradesh,Potato,2025,529.6
Madhya Pradesh,Tea,2010,4430.9
Madhya Pradesh,Tea,2011,5961.3
Madhya Pradesh,Tea,2012,5960.9
Madhya Pradesh,Tea,2013,5256.6
Madhya Pradesh,Tea,2014,5931.7
Madhya Pradesh,Tea,2015,5248.4
Madhya Pradesh,Tea,2016,5230.6
Madhya Pradesh,Tea,2017,4979.3
Madhya Pradesh,Tea,2018,5314.1
Madhya Pradesh,Tea,2019,5189.4
Madhya Pradesh,Tea,2020,4837.4
Madhya Pradesh,Tea,2021,5516.8
Madhya Pradesh,Tea,2022,5408.3
Madhya Pradesh,Tea,2023,6839.6
Madhya Pradesh,Tea,2024,6720.3
Madhya Pradesh,Tea,2025,5596.7
Madhya Pradesh,Groundnut,2010,1799.4
Madhya Pradesh,Groundnut,2011,2755.0
Madhya Pradesh,Groundnut,2012,1608.1
Madhya Pradesh,Groundnut,2013,1754.8
Madhya Pradesh,Groundnut,2014,2229.6
Madhya Pradesh,Groundnut,2015,2087.0
Madhya Pradesh,Groundnut,2016,1891.9
Madhya Pradesh,Groundnut,2017,2269.6
Madhya Pradesh,Groundnut,2018,2143.1
Madhya Pradesh,Groundnut,2019,1879.4
Madhya Pradesh,Groundnut,2020,2325.8
Madhya Pradesh,Groundnut,2021,1678.5
Madhya Pradesh,Groundnut,2022,2328.4
Madhya Pradesh,Groundnut,2023,1943.4
Madhya Pradesh,Groundnut,2024,1784.3
Madhya Pradesh,Groundnut,2025,1861.3
Maharashtra,Rice,2010,2418.2
Maharashtra,Rice,2011,3144.0
Maharashtra,Rice,2012,2589.4
Maharashtra,Rice,2013,2738.2
Maharashtra,Rice,2014,2702.2
Maharashtra,Rice,2015,2297.8
Maharashtra,Rice,2016,2763.8
Maharashtra,Rice,2017,2373.8
Maharashtra,Rice,2018,2754.2
Maharashtra,Rice,2019,2503.3
Maharashtra,Rice,2020,2502.9
Maharashtra,Rice,2021,1954.2
Maharashtra,Rice,2022,2455.4
Maharashtra,Rice,2023,2366.7
Maharashtra,Rice,2024,3013.2
Maharashtra,Rice,2025,2855.5
Maharashtra,Wheat,2010,1507.3
Maharashtra,Wheat,2011,1736.3
Maharashtra,Wheat,2012,1882.8
Maharashtra,Wheat,2013,1621.2
Maharashtra,Wheat,2014,1438.4
Maharashtra,Wheat,2015,1345.3
Maharashtra,Wheat,2016,1476.1
Maharashtra,Wheat,2017,1492.6
Maharashtra,Wheat,2018,1455.5
Maharashtra,Wheat,2019,1460.1
Maharashtra,Wheat,2020,1402.9
Maharashtra,Wheat,2021,1511.7
Maharashtra,Wheat,2022,1514.1
Maharashtra,Wheat,2023,1579.2
Maharashtra,Wheat,2024,1520.4
Maharashtra,Wheat,2025,1210.0
Maharashtra,Maize,2010,915.9
Maharashtra,Maize,2011,686.5
Maharashtra,Maize,2012,1032.9
Maharashtra,Maize,2013,1036.8
Maharashtra,Maize,2014,1037.9
Maharashtra,Maize,2015,830.1
Maharashtra,Maize,2016,943.2
Maharashtra,Maize,2017,992.4
Maharashtra,Maize,2018,851.1
Maharashtra,Maize,2019,1010.8
Maharashtra,Maize,2020,917.3
Maharashtra,Maize,2021,898.1
Maharashtra,Maize,2022,876.2
Maharashtra,Maize,2023,742.4
Maharashtra,Maize,2024,784.1
Maharashtra,Maize,2025,961.6
Maharashtra,Sugarcane,2010,14401.7
Maharashtra,Sugarcane,2011,12439.3
Maharashtra,Sugarcane,2012,15594.7
Maharashtra,Sugarcane,2013,16849.2
Maharashtra,Sugarcane,2014,13564.6
Maharashtra,Sugarcane,2015,15893.7
Maharashtra,Sugarcane,2016,16075.1
Maharashtra,Sugarcane,2017,14589.0
Maharashtra,Sugarcane,2018,16111.5
Maharashtra,Sugarcane,2019,13579.1
Maharashtra,Sugarcane,2020,14360.9
Maharashtra,Sugarcane,2021,16507.4
Maharashtra,Sugarcane,2022,15982.5
Maharashtra,Sugarcane,2023,15016.8
Maharashtra,Sugarcane,2024,14741.5
Maharashtra,Sugarcane,2025,13325.6
Maharashtra,Cotton,2010,7489.6
Maharashtra,Cotton,2011,7659.3
Maharashtra,Cotton,2012,7553.6
Maharashtra,Cotton,2013,8949.5
Maharashtra,Cotton,2014,7630.8
Maharashtra,Cotton,2015,7462.3
Maharashtra,Cotton,2016,6185.8
Maharashtra,Cotton,2017,7572.9
Maharashtra,Cotton,2018,6685.5
Maharashtra,Cotton,2019,6173.1
Maharashtra,Cotton,2020,5927.3
Maharashtra,Cotton,2021,8286.3
Maharashtra,Cotton,2022,5791.6
Maharashtra,Cotton,2023,6711.5
Maharashtra,Cotton,2024,6393.9
Maharashtra,Cotton,2025,6432.9
Maharashtra,Pulses,2010,1406.2
Maharashtra,Pulses,2011,1389.3
Maharashtra,Pulses,2012,1162.9
Maharashtra,Pulses,2013,919.5
Maharashtra,Pulses,2014,1105.9
Maharashtra,Pulses,2015,1172.3
Maharashtra,Pulses,2016,966.8
Maharashtra,Pulses,2017,1351.4
Maharashtra,Pulses,2018,1381.2
Maharashtra,Pulses,2019,1034.2
Maharashtra,Pulses,2020,985.9
Maharashtra,Pulses,2021,1064.1
Maharashtra,Pulses,2022,1257.3
Maharashtra,Pulses,2023,1267.9
Maharashtra,Pulses,2024,1214.5
Maharashtra,Pulses,2025,1349.0
Maharashtra,Soybean,2010,1042.4
Maharashtra,Soybean,2011,943.4
Maharashtra,Soybean,2012,956.0
Maharashtra,Soybean,2013,812.9
Maharashtra,Soybean,2014,885.8
Maharashtra,Soybean,2015,947.6
Maharashtra,Soybean,2016,877.5
Maharashtra,Soybean,2017,1110.7
Maharashtra,Soybean,2018,746.4
Maharashtra,Soybean,2019,909.9
Maharashtra,Soybean,2020,1029.6
Maharashtra,Soybean,2021,1062.6
Maharashtra,Soybean,2022,856.4
Maharashtra,Soybean,2023,970.9
Maharashtra,Soybean,2024,895.3
Maharashtra,Soybean,2025,979.3
Maharashtra,Potato,2010,435.5
Maharashtra,Potato,2011,475.9
Maharashtra,Potato,2012,408.9
Maharashtra,Potato,2013,447.7
Maharashtra,Potato,2014,566.8
Maharashtra,Potato,2015,538.8
Maharashtra,Potato,2016,503.6
Maharashtra,Potato,2017,450.5
Maharashtra,Potato,2018,458.0
Maharashtra,Potato,2019,425.5
Maharashtra,Potato,2020,462.0
Maharashtra,Potato,2021,413.0
Maharashtra,Potato,2022,373.5
Maharashtra,Potato,2023,549.9
Maharashtra,Potato,2024,482.2
Maharashtra,Potato,2025,512.9
Maharashtra,Tea,2010,5342.4
Maharashtra,Tea,2011,5161.1
Maharashtra,Tea,2012,5609.0
Maharashtra,Tea,2013,6182.0
Maharashtra,Tea,2014,7027.3
Maharashtra,Tea,2015,6514.6
Maharashtra,Tea,2016,6789.7
Maharashtra,Tea,2017,6624.0
Maharashtra,Tea,2018,5053.1
Maharashtra,Tea,2019,5295.1
Maharashtra,Tea,2020,4756.0
Maharashtra,Tea,2021,6396.0
Maharashtra,Tea,2022,6364.2
Maharashtra,Tea,2023,6902.8
Maharashtra,Tea,2024,4781.8
Maharashtra,Tea,2025,6169.2
Maharashtra,Groundnut,2010,1755.2
Maharashtra,Groundnut,2011,1732.3
Maharashtra,Groundnut,2012,1903.1
Maharashtra,Groundnut,2013,2098.4
Maharashtra,Groundnut,2014,2237.8
Maharashtra,Groundnut,2015,2151.6
Maharashtra,Groundnut,2016,1877.3
Maharashtra,Groundnut,2017,2060.7
Maharashtra,Groundnut,2018,2101.1
Maharashtra,Groundnut,2019,1834.0
Maharashtra,Groundnut,2020,2552.9
Maharashtra,Groundnut,2021,2009.7
Maharashtra,Groundnut,2022,1563.6
Maharashtra,Groundnut,2023,2126.1
Maharashtra,Groundnut,2024,1540.0
Maharashtra,Groundnut,2025,1895.6
Manipur,Rice,2010,2893.9
Manipur,Rice,2011,2142.8
Manipur,Rice,2012,2398.0
Manipur,Rice,2013,2630.1
Manipur,Rice,2014,2484.3
Manipur,Rice,2015,2928.8
Manipur,Rice,2016,2473.5
Manipur,Rice,2017,2719.2
Manipur,Rice,2018,2281.0
Manipur,Rice,2019,2848.2
Manipur,Rice,2020,2156.3
Manipur,Rice,2021,2141.6
Manipur,Rice,2022,2630.1
Manipur,Rice,2023,2765.7
Manipur,Rice,2024,2960.1
Manipur,Rice,2025,2331.3
Manipur,Wheat,2010,1418.9
Manipur,Wheat,2011,1573.4
Manipur,Wheat,2012,1521.3
Manipur,Wheat,2013,1415.3
Manipur,Wheat,2014,1200.4
Manipur,Wheat,2015,1628.3
Manipur,Wheat,2016,1264.0
Manipur,Wheat,2017,1370.7
Manipur,Wheat,2018,1607.5
Manipur,Wheat,2019,1390.0
Manipur,Wheat,2020,1424.5
Manipur,Wheat,2021,1530.9
Manipur,Wheat,2022,1713.7
Manipur,Wheat,2023,1658.2
Manipur,Wheat,2024,1591.3
Manipur,Wheat,2025,1592.5
Manipur,Maize,2010,983.2
Manipur,Maize,2011,1087.7
Manipur,Maize,2012,902.5
Manipur,Maize,2013,965.1
Manipur,Maize,2014,901.9
Manipur,Maize,2015,857.5
Manipur,Maize,2016,879.5
Manipur,Maize,2017,885.1
Manipur,Maize,2018,1024.4
Manipur,Maize,2019,945.2
Manipur,Maize,2020,889.9
Manipur,Maize,2021,939.4
Manipur,Maize,2022,822.3
Manipur,Maize,2023,786.0
Manipur,Maize,2024,1071.7
Manipur,Maize,2025,1116.0
Manipur,Sugarcane,2010,18663.1
Manipur,Sugarcane,2011,16044.3
Manipur,Sugarcane,2012,13921.1
Manipur,Sugarcane,2013,14135.8
Manipur,Sugarcane,2014,15590.2
Manipur,Sugarcane,2015,13312.2
Manipur,Sugarcane,2016,15819.6
Manipur,Sugarcane,2017,16999.0
Manipur,Sugarcane,2018,14080.2
Manipur,Sugarcane,2019,16404.2
Manipur,Sugarcane,2020,13664.8
Manipur,Sugarcane,2021,13891.1
Manipur,Sugarcane,2022,15149.7
Manipur,Sugarcane,2023,14373.1
Manipur,Sugarcane,2024,12497.0
Manipur,Sugarcane,2025,16811.1
Manipur,Cotton,2010,7734.4
Manipur,Cotton,2011,5448.3
Manipur,Cotton,2012,6261.6
Manipur,Cotton,2013,5538.1
Manipur,Cotton,2014,6483.3
Manipur,Cotton,2015,7656.1
Manipur,Cotton,2016,6622.5
Manipur,Cotton,2017,6294.0
Manipur,Cotton,2018,6478.3
Manipur,Cotton,2019,7300.1
Manipur,Cotton,2020,6530.4
Manipur,Cotton,2021,7121.2
Manipur,Cotton,2022,6903.2
Manipur,Cotton,2023,7854.8
Manipur,Cotton,2024,8112.0
Manipur,Cotton,2025,6243.9
Manipur,Pulses,2010,1122.5
Manipur,Pulses,2011,1024.4
Manipur,Pulses,2012,1164.1
Manipur,Pulses,2013,1216.8
Manipur,Pulses,2014,1244.6
Manipur,Pulses,2015,1292.9
Manipur,Pulses,2016,1117.1
Manipur,Pulses,2017,1139.5
Manipur,Pulses,2018,1277.5
Manipur,Pulses,2019,885.2
Manipur,Pulses,2020,1190.5
Manipur,Pulses,2021,1306.4
Manipur,Pulses,2022,1097.9
Manipur,Pulses,2023,1296.3
Manipur,Pulses,2024,1216.8
Manipur,Pulses,2025,1079.8
Manipur,Soybean,2010,1062.9
Manipur,Soybean,2011,765.3
Manipur,Soybean,2012,845.9
Manipur,Soybean,2013,959.8
Manipur,Soybean,2014,864.1
Manipur,Soybean,2015,923.8
Manipur,Soybean,2016,789.8
Manipur,Soybean,2017,846.6
Manipur,Soybean,2018,1025.3
Manipur,Soybean,2019,938.0
Manipur,Soybean,2020,1003.7
Manipur,Soybean,2021,914.3
Manipur,Soybean,2022,1023.5
Manipur,Soybean,2023,793.0
Manipur,Soybean,2024,882.7
Manipur,Soybean,2025,1036.1
Manipur,Potato,2010,544.2
Manipur,Potato,2011,470.6
Manipur,Potato,2012,485.2
Manipur,Potato,2013,492.4
Manipur,Potato,2014,471.6
Manipur,Potato,2015,390.6
Manipur,Potato,2016,519.3
Manipur,Potato,2017,442.7
Manipur,Potato,2018,439.0
Manipur,Potato,2019,597.9
Manipur,Potato,2020,560.8
Manipur,Potato,2021,502.5
Manipur,Potato,2022,528.2
Manipur,Potato,2023,588.5
Manipur,Potato,2024,491.6
Manipur,Potato,2025,442.3
Manipur,Tea,2010,6017.4
Manipur,Tea,2011,5155.5
Manipur,Tea,2012,5887.8
Manipur,Tea,2013,5092.2
Manipur,Tea,2014,6691.2
Manipur,Tea,2015,5601.5
Manipur,Tea,2016,5773.5
Manipur,Tea,2017,5646.6
Manipur,Tea,2018,7339.8
Manipur,Tea,2019,5843.4
Manipur,Tea,2020,4854.7
Manipur,Tea,2021,5951.2
Manipur,Tea,2022,7277.8
Manipur,Tea,2023,6351.2
Manipur,Tea,2024,4996.8
Manipur,Tea,2025,5834.5
Manipur,Groundnut,2010,2031.7
Manipur,Groundnut,2011,2121.1
Manipur,Groundnut,2012,1703.6
Manipur,Groundnut,2013,1902.3
Manipur,Groundnut,2014,1802.0
Manipur,Groundnut,2015,2263.3
Manipur,Groundnut,2016,1958.4
Manipur,Groundnut,2017,1874.9
Manipur,Groundnut,2018,2357.6
Manipur,Groundnut,2019,2009.8
Manipur,Groundnut,2020,2154.1
Manipur,Groundnut,2021,1797.2
Manipur,Groundnut,2022,1929.3
Manipur,Groundnut,2023,2131.3
Manipur,Groundnut,2024,2071.6
Manipur,Groundnut,2025,1999.3
Meghalaya,Rice,2010,2597.1
Meghalaya,Rice,2011,2261.6
Meghalaya,Rice,2012,2845.8
Meghalaya,Rice,2013,3011.4
Meghalaya,Rice,2014,2378.5
Meghalaya,Rice,2015,2621.1
Meghalaya,Rice,2016,2489.3
Meghalaya,Rice,2017,2862.3
Meghalaya,Rice,2018,2487.3
Meghalaya,Rice,2019,2479.2
Meghalaya,Rice,2020,2469.1
Meghalaya,Rice,2021,2704.4
Meghalaya,Rice,2022,2069.2
Meghalaya,Rice,2023,2444.7
Meghalaya,Rice,2024,2588.2
Meghalaya,Rice,2025,2047.6
Meghalaya,Wheat,2010,1349.7
Meghalaya,Wheat,2011,1289.1
Meghalaya,Wheat,2012,1705.7
Meghalaya,Wheat,2013,1215.4
Meghalaya,Wheat,2014,1632.1
Meghalaya,Wheat,2015,1639.1
Meghalaya,Wheat,2016,1460.7
Meghalaya,Wheat,2017,1780.5
Meghalaya,Wheat,2018,1532.8
Meghalaya,Wheat,2019,1355.1
Meghalaya,Wheat,2020,1266.8
Meghalaya,Wheat,2021,1504.3
Meghalaya,Wheat,2022,1226.0
Meghalaya,Wheat,2023,1800.2
Meghalaya,Wheat,2024,1092.8
Meghalaya,Wheat,2025,1236.9
Meghalaya,Maize,2010,767.2
Meghalaya,Maize,2011,779.7
Meghalaya,Maize,2012,805.7
Meghalaya,Maize,2013,884.3
Meghalaya,Maize,2014,839.3
Meghalaya,Maize,2015,1027.4
Meghalaya,Maize,2016,1036.1
Meghalaya,Maize,2017,841.7
Meghalaya,Maize,2018,967.2
Meghalaya,Maize,2019,991.5
Meghalaya,Maize,2020,984.6
Meghalaya,Maize,2021,744.9
Meghalaya,Maize,2022,758.5
Meghalaya,Maize,2023,1046.9
Meghalaya,Maize,2024,1030.9
Meghalaya,Maize,2025,717.1
Meghalaya,Sugarcane,2010,14403.3
Meghalaya,Sugarcane,2011,13088.0
Meghalaya,Sugarcane,2012,14303.6
Meghalaya,Sugarcane,2013,15763.0
Meghalaya,Sugarcane,2014,14310.5
Meghalaya,Sugarcane,2015,16198.3
Meghalaya,Sugarcane,2016,15949.9
Meghalaya,Sugarcane,2017,14069.2
Meghalaya,Sugarcane,2018,15757.8
Meghalaya,Sugarcane,2019,12299.5
Meghalaya,Sugarcane,2020,13221.8
Meghalaya,Sugarcane,2021,15543.6
Meghalaya,Sugarcane,2022,16095.0
Meghalaya,Sugarcane,2023,14190.4
Meghalaya,Sugarcane,2024,17950.1
Meghalaya,Sugarcane,2025,14766.6
Meghalaya,Cotton,2010,5725.4
Meghalaya,Cotton,2011,6026.0
Meghalaya,Cotton,2012,7479.1
Meghalaya,Cotton,2013,7147.1
Meghalaya,Cotton,2014,7063.9
Meghalaya,Cotton,2015,7172.3
Meghalaya,Cotton,2016,7654.1
Meghalaya,Cotton,2017,7149.1
Meghalaya,Cotton,2018,5511.8
Meghalaya,Cotton,2019,8286.9
Meghalaya,Cotton,2020,7368.8
Meghalaya,Cotton,2021,7009.0
Meghalaya,Cotton,2022,6011.4
Meghalaya,Cotton,2023,8267.3
Meghalaya,Cotton,2024,7807.1
Meghalaya,Cotton,2025,8774.6
Meghalaya,Pulses,2010,1335.5
Meghalaya,Pulses,2011,1169.4
Meghalaya,Pulses,2012,1350.1
Meghalaya,Pulses,2013,1227.6
Meghalaya,Pulses,2014,1092.0
Meghalaya,Pulses,2015,1131.5
Meghalaya,Pulses,2016,1206.5
Meghalaya,Pulses,2017,1035.6
Meghalaya,Pulses,2018,893.8
Meghalaya,Pulses,2019,1264.4
Meghalaya,Pulses,2020,1108.0
Meghalaya,Pulses,2021,1108.9
Meghalaya,Pulses,2022,1007.8
Meghalaya,Pulses,2023,1315.4
Meghalaya,Pulses,2024,1094.2
Meghalaya,Pulses,2025,1095.9
Meghalaya,Soybean,2010,980.6
Meghalaya,Soybean,2011,821.8
Meghalaya,Soybean,2012,1079.4
Meghalaya,Soybean,2013,1162.2
Meghalaya,Soybean,2014,887.8
Meghalaya,Soybean,2015,868.7
Meghalaya,Soybean,2016,1080.1
Meghalaya,Soybean,2017,908.7
Meghalaya,Soybean,2018,818.2
Meghalaya,Soybean,2019,723.2
Meghalaya,Soybean,2020,990.6
Meghalaya,Soybean,2021,775.8
Meghalaya,Soybean,2022,850.6
Meghalaya,Soybean,2023,1016.0
Meghalaya,Soybean,2024,898.2
Meghalaya,Soybean,2025,781.9
Meghalaya,Potato,2010,629.1
Meghalaya,Potato,2011,596.7
Meghalaya,Potato,2012,596.0
Meghalaya,Potato,2013,417.0
Meghalaya,Potato,2014,601.1
Meghalaya,Potato,2015,537.1
